,text,label
9934,wag ka naman mag selos stellar,positive
26354,暈倒欸,negative
16176,好閃,positive
31925,真的頭痛,negative
5319,工作時當然不行,negative
7308,所以為什麼簡老師超氣,negative
11037,希望越來越好啦,positive
16959,技巧球,positive
30282,我也很直白:),neutral
21239,我愛碧雅,positive
5174,哭了,negative
15743,不佳嗎,negative
20992,差好多,negative
11927,漂亮!,positive
23222,這屆女排實力鯨為天人!!!,positive
14842,笑死,negative
30771,鳥球超好笑,positive
24842,@Jun Yue 真的 感覺技術再調整一下會很有球點,positive
15097,明明兩隊都很認真,positive
16347,運彩都可以下，排球由韓國跟日本還有歐洲的,positive
13693,兩隊超拚,positive
8527,4局就好,positive
20508,這球感覺不好接,negative
19841,too much error,negative
7855,勝利早點,positive
7805,今天怎麼節奏很亂,negative
6971,謝謝你,positive
7394,要學學泰國的快樂排球 心態超好,positive
455, 笑哭了 ,negative
21034,小易好,positive
25540,哈孝遠這麼吸睛 企排19需要哈孝遠,positive
820,有火氣了,negative
8184,力道好強,positive
1742,蔡沁瑤瘦好多,positive
16248,star yun kasa sa national team ng taipower,positive
4822,太可愛了啦,positive
13034,國軍之力失效,negative
7604,香~~,positive
5588,靠北,positive
27108,我先笑,positive
4979,上一局複製貼上嗎 笑得满地打滚 ,positive
7936,桃園場館滿明亮的喔,positive
15346,望球興嘆,positive
27974,快吐了,negative
16988,差3了 含泪的笑脸 ,negative
14374,我走的時候底下還是全滿的,positive
18226,融合了  笑得满地打滚 ,positive
27315,好好笑什麼對話,positive
24576,手都留手汗了,negative
28913,great spike,positive
17769,想看哈孝遠,positive
27387,海產 笑哭了  笑哭了 ,negative
27012,曉珮可愛,positive
1345,笑死，忘記身上有ｍｉｃ講那麼大聲ＸＤ,negative
30844,那也是我开始看和支持纤女的哪一年,positive
2035, 笑哭了 ,negative
11061,Hello everybody!,positive
1303,但靖宜老師超強,positive
31467,沒錯,positive
7151,歐元很慘,negative
28346, 吓死了  吓死了  吓死了 ,negative
11863,我覺得變胖,negative
25547, 笑得满地打滚 ,positive
12576,日本基層實力太可怕,negative
1062,Nice,positive
17335,免費的我就也沒什麼好吐槽的,neutral
12752,兩隊都好棒 拇指向上  拇指向上  拇指向上  拇指向上 ,positive
18476,亂了,negative
4359,雲林亂了,negative
17044,打爆!!,negative
24082,現場球迷真的Respect! 一起享受首勝!,positive
31305,笑死,negative
14210,謝謝,positive
11953,Puro politics sa PH Volleyball at love teams jusko,positive
3216,摳死,negative
7530,被拉開了，哭哭,negative
20915,喘死,negative
14140,男排差8分要追上太難了,negative
15640,支持溫發~~,positive
12058,持續供電,positive
22983,平了,neutral
5320,好快阿,positive
13247,揭發炸裂,negative
21832,笑死,negative
8511,幸運球,positive
25892,火力全開!,positive
11428,謝謝 闪亮  闪亮 ,positive
22045,我喜歡看家_,positive
8546,感謝回復,positive
23197,愛熊熊,positive
1139,恩得在彰師是back哦,positive
1676,好有趣,positive
18184,有夠恐怖,negative
23615, 笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
14863,好期待!!!!!,positive
8723,笑死買單命格,negative
28787,潰不成軍,negative
18455,笑死，夢蝶凌舞,negative
15556,對 所以手腕都很靈活,positive
1504,姿螢太棒了 送肉包,positive
30217,喜歡粉紅焦 放声大哭 ,positive
24531,超大力,positive
9805,謝謝,positive
10608,哇！！！,positive
24848,手球其實台灣也不錯,positive
10851,還好是左撇子,positive
12445,真好用,positive
19023,有點尷尬,negative
4195,喊幾聲叫做囂張喔? 我覺得你們比較囂張\,negative
28792,還有機會!!!!,positive
24688,好誇張,positive
30095,這局 笑哭了 ,negative
32112,漂亮!!!,positive
3391,阿美,positive
24033,女生觀眾好多喔,positive
8455,漁港冠名,positive
14450,很有氣質的聲音…戀愛了…,positive
6358,可以吃晚餐了,positive
21400,配球超重要,positive
1807,"畢業了吧,, 萬年研究生喔",positive
5584,這場效果好滿,positive
27288,@Azriel ok got it..,positive
14577,太兇殘的一場經典男排了 好過癮0.0,negative
11771,頭好痛,negative
23960,這啥鬼  苦笑 ,negative
16871,需要市场培育，其实企联对于尚未成熟的市场是一个很好的过渡,positive
4285,笑死,negative
32772,高機率,positive
20021,超強超強超強,positive
10766,太扯了,negative
12520,每次都是你在臭,negative
8182,笑死,negative
29699,美國盛行的是美式足球,positive
6819,太罩了,negative
13348,再屁啊 ,negative
10167,又在水 恨熊熊,negative
30502,看視訊 good idea,positive
32120,被摳死,negative
32705,恨熊熊,negative
4535,首局就High爆全場!!!,positive
27096,強,positive
21147,第2局打40分鐘 好驚人,positive
923,漂亮,positive
1547,沒聲音,neutral
10230,哇嗚好快,positive
30550,洪榮宏,positive
20050,感謝,positive
6298,傻眼 翻白眼 ,negative
15483,太精采了,positive
8876,陳恩得,positive
20617,喜迎第四局,positive
8732,視力2.0,positive
30000,有點危險,negative
236,結果一下子就嚇死人,negative
31943,感覺世界排球前幾名的國家 身高都很高,positive
15204,今天真的打得很亂,negative
11282,表現一定有好有壞，享受當下最重要。,positive
27665,養成午睡習慣的重要性,positive
7148,又平啦,neutral
19960,笑死,negative
31369,mas ok pa to compared to mens volleyball ng one sport na walang live,positive
31564,這球強,positive
6910, 笑得满地打滚  笑得满地打滚  笑得满地打滚  ,positive
4000,最後這球漂亮！,positive
12456, 胜利手势 较浅肤色  胜利手势 较浅肤色  拇指向上 较浅肤色  拇指向上 较浅肤色  拇指向上 较浅肤色 ,positive
21936,後面真的超亂,negative
19586, 笑哭了 ,negative
3769,還有一勝,positive
19521,昱承,positive
8859,穩個穩個,positive
25274,破萬破萬!!,negative
29455,生氣了 笑哭了  笑哭了 ,negative
12087,漂亮,positive
12484,網子好痛 ,negative
20522,好拼,positive
16788,太高拉,negative
2385,太扯太扯,negative
22043,字體好好笑 笑哭了 ,positive
23992,差 點,negative
29740,權弘,positive
4760,小黑很好,positive
24946,慘了,negative
32038,太低,negative
22836,嘆氣,negative
26014,溫的虎牙也太可愛,positive
4660,之從成大那週有成大運動科學幫忙 就開始多圖表了 不過一開始還很陽春 愈來愈好了,positive
30052,他受傷,negative
27497,希望今年沒有明星賽是因為要改革賽制或增加可看性 不然真的是…..,negative
997, 笑得满地打滚 ,positive
28480,上升好高,positive
11566,私生活 好驚訝,positive
15375,天罰，再屁啊！,negative
18868,跟故不故意無關吧,neutral
27582,感覺沒,neutral
16149,大家冷靜 笑得满地打滚 ,positive
23388,笑死,negative
27263,太狠了…,negative
17027,這種真的很討厭== 很難守,negative
11227,廣告看書豪,positive
27686,先打對名字吧 一直美金美金= =,positive
2768,可愛,positive
7322,errors :(,negative
31831,沛漳可以的啦,positive
11714,守得好唷,positive
18018,受傷,negative
4023,興奮爆,positive
29934,劭平 可 愛,positive
8842,感謝K大及賴大資訊,positive
24959,感覺膝蓋很痛,negative
12550,會生氣,negative
26889,棒,positive
22799,指k先生嗎?  笑得满地打滚 ,positive
1277,擦球的好正喔,positive
7854,oh my goodness ,positive
13468,跳攻 快三小時 真的血汗,negative
11445,扯爆了,negative
30402, 笑哭了 ,negative
22555,變超胖= =,negative
2089,很積極 呵呵 ,positive
5277,超級危險,negative
27324,這個主審印象中是真的有料,positive
2173,太扯,negative
17811,這個點 好,positive
29231,這球是在搞...?,negative
13018,打耐性跟耐心,positive
5697,Carlos不錯,positive
9332,感謝回答~,positive
22312,會差很多,negative
29515,有點亂,negative
16608,彰師最恐怖的是操場啊,negative
10925,手腕運用得很好,positive
26604,召喚術,positive
16891,直接先嚇爆,negative
25222,蘇大哥講的好~,positive
14389,温！,positive
24845,什麼鬼啦,negative
13490,今天好熱說,positive
28595, 笑哭了  笑哭了 ,negative
13444,直線 轉的好,positive
27622,紅茶說的蠻有道理的,positive
13090,鴻傑回春了,positive
8448,龍龍就怕氣氛太僵,negative
20571,爆頭,negative
7810,爆氣！！,negative
9204,美靜老師辛苦了,positive
12112,小龍今天狀態怎麼這麼好啊,positive
10149,腳太長 笑哭了 ,negative
1141,生日快樂～～,positive
2735,錯棚了喔,negative
2745,好好笑,positive
11205,兩邊都在亂 笑死,negative
6202,Nice,positive
5831,還好有跟上最後一屆台灣分站賽 ,positive
5601,謝,positive
1049,講錯人了吧？,negative
23116,坐好挺ＸＤ,positive
11734,二擊本來就是很模糊的東西,negative
27266,氣氛不好@@,negative
30235,好死角！,negative
6374,好漂亮,positive
22524,語柔今天很鬼,negative
7827,可以回家了！,positive
10835,我的尷尬癌要發作了,negative
30250,鬼展:elbowcough:,negative
9790,一人一半好了,positive
30386,開始閃了 笑得满地打滚 ,positive
18111,甚麼鬼,negative
22021,高粱隊又是什麼 笑得满地打滚 ,positive
23139,累死,negative
12151,很熟才會開玩笑啦,positive
29447,笑死,negative
7069,棉花糖今天狀況超好,positive
11912,今年去現場看好幾場，叫完真的會虛脫，根本沒辦法連著看比賽  笑哭了 ,negative
10573,太累了吧,negative
4830,很邪門 笑得满地打滚 ,negative
12604,暴打學弟,negative
24768,冠軍！,positive
5256,張力真高,positive
32837,"七連戰,韌帶沒斷就不錯了",positive
30141,千萬別嘲諷，球品更重要,negative
26811,超扯！,negative
17988,謝謝玉皇大帝,positive
6036,這顆好棒,positive
29259,哈~~~~~~~~~~~~~~,positive
5978,好像也還好?,positive
10975,打得亂七八糟,negative
3889,抓戰犯囉 恶魔微笑  恶魔微笑  恶魔微笑 ,negative
22724,景耀 愛你,positive
22585,nice,positive
20051,高雄太熱,negative
15841,超恐怖 感覺很痛,negative
32299,恨熊熊,negative
13657,所以才被招進國家隊裡 算是一種肯定了,positive
2963,太可怕了,negative
25257,舒服,positive
30501,賈碧真的好高,positive
1386,漂亮！,positive
7904,收假在生氣是開玩笑的 不要太認真  斜眼笑  ,negative
28694,心臟掉了,negative
31614,好俐落!!!,positive
12536,好聰明,positive
23291,幻想是美好的 現實是殘酷的,positive
16107,腦粉不要一直腦 吵死了,negative
23150,大家可以睡覺啦,positive
22466,桃園不錯啊 但中部以南 理想的場地不多,positive
5726,太鬼,negative
23531,車禍頸部受傷,negative
13187,謝謝 致詞超快,positive
20887,玉麟真的很強,positive
2657,真的很儒家,positive
180,看到認真的人在場上感覺真好,positive
5193,真的開兩個帳號笑死,negative
25824,扭到了,negative
27875, 微微不满 ,negative
15677,"是的, 有機會的話",positive
2575,打好打滿 好精采,positive
4167,Hongjie!!!!,positive
25842,我差點掛心！臟！科！,negative
13287,又長得可愛是哪招 笑得满地打滚 ,positive
11333,殺的漂亮,positive
7752,主審好棒,positive
23418,今天好敢打,positive
14475,啥！？ 難過,negative
1674,好像冠軍賽,positive
19417,美而美的嗎,positive
30240,謝謝大家的解答,positive
26953,還好吧,positive
22120,棒球那個真心吵,negative
4585,好棒!!!,positive
22148,Bia!!!,positive
24648,好好笑,positive
2064,謝榮哥~回覆~,positive
28483, 笑哭了 ,negative
9756,守得好!!!!,positive
15809,暉太郎太炸了,negative
8189,中文爆氣,negative
8847,很囂張XDDD,negative
29258,噢感謝各位,positive
32528,不對啊 四球了欸,negative
24846,足輝企業,positive
9839,我也搞不懂..泰國強在哪,negative
7163,希望其他國營企業也成立女排，如中油台銀，前途都有保障，工作多樣選擇，一定可以吸引更多好手加入企排,positive
32155, 笑得满地打滚 ,positive
32274,成功,positive
14251,支持台灣排球,positive
852,大家愛發給他 爛透了,positive
17622,這球漂亮,positive
23136,很多現場看都是線條漂亮啦,positive
24653,笑死人,negative
27830,差滴,negative
23439,冠軍,positive
24025,這麼晚太累了 :(,negative
8714,今天柯柯很不錯喔 ,positive
31418,李尼 双感叹号  双感叹号 ,positive
24640,大家快加入官網會員啊！我記得我剛創就加了！！,positive
1659,ok!,positive
6855,體重優勢,positive
11752,被拉開了 哭 ,negative
25525,nice off speed!,positive
19723,又平了,neutral
24237,好多人,positive
24936,亞洲是真的打速度的 連中國隊高度高也打速度,positive
23753,不然還蠻喜歡小毛的 超正又有力,positive
11234,多點鼓勵吧,positive
23312,戰果還沒出來就說直落三 糾正還要被說玻璃心 當球迷真難,negative
1306,撑到最后真的太棒了,positive
26491,@Heiman 感謝,positive
24029,好轉,positive
4304,恩得崛起！,positive
17628,上來亂的,negative
27005, 笑得满地打滚 ,positive
4072,超快,positive
13457,舒服,positive
25967,這來回太棒了吧,positive
16918,又平了,neutral
5331,黃均景超強,positive
11440,sayang serve,positive
5768,虧大了,negative
16337,大家都很努力 融化 ,positive
19705,謝謝,positive
30298,對的對的,positive
4916,好可愛,positive
28398,超扯⋯,negative
10636,太尷尬了,negative
24077,真的很難反應,negative
10996,這個Power,positive
17197,被打慒了,negative
26849, 笑哭了 ,negative
1921,歐買尬!!!!,negative
16432,新秀發威,positive
21881,讓大家都有機會上場真好,positive
16966,現場嗨爆,negative
3096,預測成功,positive
15459,兩隊都好喜歡,positive
11301,學學我們班長的心態 世界賽穩定發揮,positive
24210,"對體育有興趣的話, 甚麼都能播",positive
18646,今天啦啦隊好多人,positive
2005,今天不適合吃包子,negative
13608,翻譯兩次? 好難啊,negative
6385,哇哇,positive
30018,球衣的確很不ok，菲律賓女排聯賽的衣服都比我們時尚多了,negative
6537,發的好,positive
29216,要吐了,negative
18031,笑死,negative
24131,進行中可以啊,positive
1069,祥明：這怎麼接,positive
30328,太扯了⋯,negative
2614,太扯了啦,negative
19729,温是鬼吧,negative
4680,好高,positive
10807, 笑哭了 ,negative
11797,yung mga errors nakakaiyak,negative
