text,球迷的聊天
不公正在哪???,1
嗆斯都不會接,1
嫌不公正就關靜音，煩死了,1
腦粉很多,1
啊她們本來就跟老將更熟悉，叫小名真的還好,1
兩隊都很累了吧,1
能客觀一點嗎,1
那你關聲音啊,1
怎不關留言,1
我是5局粉,1
關靜音就聽不到比賽聲啊,1
小心～～～～,1
Bia炮彈,1
說不關靜音的是腦袋進水？,1
幹真的,1
彭雨柔好美,1
小黑被鎖定,1
笑死,1
要看就別吵,1
說偏袒超好笑 XD,1
想看哈孝遠,1
哇！,1
還說沒偏袒啊,1
bia !!!!!!!!!!!!!,1
bia!!,1
可以不要只會講還有嗎,1
太難了,1
這球 好漂亮!,1
 Bia I love you ,1
臥得天~,1
球給Bia,1
他播報有領錢的ㄚ,1
Bia,1
要準備打電話先叫鹽酥雞薯條了,1
眼睛?,1
是偏啦 但老實說本來就會偏也沒啥好不承認的,1
說偏袒的是第一天看排球嗎,1
等等買晚餐時間有多少 接男排,1
沒修好,1
去現場看就不偏了,1
我要外送鹹酥雞,1
腦粉才會覺得偏吧,1
我剛剛吃雞排,1
偏袒的就承認沒差啊 偏袒還不認就很醜,1
要看男排的可以先打電話叫了,1
幫我叫一份雞排,1
還有,1
五局大戰 ,1
吱吱,1
也不是偏誰,1
再來!!!!!!!!!!!!!!!,1
又平!,1
腦粉才會人家說偏就開始崩潰,1
叫外送不用出去買,1
我的雞排呢,1
心臟沒有力,1
還沒送到嗎,1
拜託下一球不要烙賽,1
真的瘋掉!!!!,1
要吵架可以 請用斗內的,1
雞排好吃,1
小黑終於開了,1
小黑關鍵分！,1
兇起來,1
今年真的好幾場史詩級比賽,1
兩隊都很優秀,1
吵架請斗內,1
這顆有凶,1
NICE,1
遠比例行賽 很努力 很拚 雙方 ,1
有人偷藍,1
老將,1
這顆漂亮,1
水水水,1
有料,1
後面打太爛被冰了,1
太漂亮了,1
一平還有一平平😀,1
兩隊都好棒,1
啊？,1
這球時間差 漂亮,1
啊？,1
過往了吧,1
這局要打幾分呢?,1
這局打到30,1
?,1
？,1
接好,1
啊,1
25結束,1
還不到網袋吧～,1
想看五局,1
越網?,1
要準備拋彩帶了嗎,1
！！！,1
冠軍點,1
GG,1
七千!!!!!!!,1
四局！！！！,1
倒數...,1
哭哭,1
一直亂講話的是不是不知道金治老師有多兇😂,1
1分!!,1
😩,1
輸了,1
在1分!!,1
冠軍點萊了,1
!biaaaa,1
賽末點！,1
冠軍嗎嗎嗎,1
賽末點了?,1
冠軍點！！！！！！！！！！！！！！,1
GG,1
冠軍點來囉,1
彩帶囉,1
彩帶準備好,1
呀～～～～～～～,1
冠軍點@!@@,1
彩帶準備好,1
賽末點！！！！！,1
３個冠軍點！！,1
賽末點！,1
我要吃鹹酥雞,1
彩帶準備好,1
最後一分？,1
快了快了！！！,1
最後一分,1
！！！,1
玉純很辛苦啊,1
ㄧ分,1
挺住啊！,1
胃好痛,1
嚇死,1
語媃代表作,1
用命去拚,1
誰接的阿 跟鬼依樣,1
太能打,1
好扯~~~~~,1
好黏==,1
肉包都接到了,1
一直亂講話的是不是不知道金治老師有多兇😂,1
手心出汗了,1
好想看第五局,1
!!!!!!!!!!!!!!!!!!!,1
超好!!!,1
語柔那個手腕好噁,1
冠軍,1
好黏,1
傻眼,1
咬好緊,1
差一分,1
哇～～～～～,1
挖喔,1
天啊XD,1
GG,1
哇！！！！,1
漂亮,1
給我吞下去!!,1
緊咬,1
好硬,1
再來,1
差一分！,1
1分差,1
不要認輸!!!,1
27：25,1
狀況不好,1
太急了,1
4個賽末欸,1
五局五局五局五局,1
來第五局吧,1
還有還有！,1
喔買尬,1
別喔,1
夭壽唷,1
鹹酥雞,1
台諺不要掙扎了啦,1
曉珮!!,1
買鹹酥雞,1
7371人,1
冠軍！！！,1
結束,1
哭了～～～～～～,1
新冠軍,1
冠軍！,1
結束,1
!!!!!!,1
哇！,1
!!!!,1
GG,1
哇哇哇,1
水拉~~~ 冠軍,1
晶華！,1
結束了！,1
靠,1
水👍🏻,1
台灣排球的里程碑,1
終於 今年就是妳們的！,1
太難了,1
QQQQQ,1
下去,1
哭阿,1
冠軍！！！！！！！,1
冠軍藍彩帶,1
下去,1
嗨,1
下去,1
下去,1
哇嗚,1
下去,1
水！！！,1
下去,1
兩邊都很不錯了,1
太感人了！😭😭😭,1
曉珮我愛你,1
下去,1
啊,1
終於阿,1
下去,1
下去,1
水拉,1
今天超精采,1
下去下去下去,1
兩邊都可以加薪了,1
都哭了嗚嗚嗚😭😭😭,1
兩隊都太棒啦,1
真的精采,1
首冠,1
兩邊都好感人🥲🥲🥲🥲🥲🥲,1
兩隊辛苦了,1
哭啥小,1
大家都辛苦,1
QQ,1
真正冠軍戰,1
謝謝兩隊,1
最後一球可以回放嗎,1
哭爆,1
都辛苦了 兩邊都很感人,1
辛苦了兩隊,1
JAY呢 崩潰了嗎,1
already chmpions?,1
曉珮,1
期待下一季～,1
沒人崩潰阿,1
冠軍,1
兩邊都打得很精采,1
終於啊…明天可以休息了,1
想看哈孝遠,1
XD,1
兩邊都要訪問一下才對,1
兩隊都辛苦了,1
兩邊都哭QQQQQ,1
男排幾點?,1
晚點男排破萬,1
曉珮,1
Good game!!!!,1
這兩場冠軍賽超精采,1
真的想看兩邊都訪問,1
辛苦了,1
哇賽 有沒有最後一球的慢動作 想看,1
7100人,1
打到腿軟,1
下去,1
改朝換代啦,1
兩隊都好棒👍👍👍👍,1
下去,1
就同是t當然是長得像,1
太棒了兩隊,1
下去,1
兩邊都辛苦了～,1
同是t？？？？,1
兩隊我都好愛怎麼辦,1
真的兩邊都很磅,1
兩隊辛苦了,1
別隊洋將也不少也打不進決賽,1
兩邊真的都辛苦,1
我愛曉珮,1
雖敗猶榮,1
超精采的👏👏,1
說大換血的也太好笑，早就打很久了,1
四海遊龍,1
藉口很多的JAY,1
就是這一季才換血啊是誰沒在看笑死,1
Bia 功臣啊~,1
下去下去下去下去下去下去,1
一堆一日球迷,1
明年繼續續簽Bia拜託！,1
新血早就打很久,1
媽的六個人有四個人換這樣還不算換血嗎,1
好捨不得Bia走,1
比賽都結束了，不要再說金治了。,1
😆,1
Bia 有說要走嗎? 😆 ,1
漲價輸,1
今天輸點還是輸給自己，不是輸給對手,1
Bia 要走嗎,1
大家可以吃晚餐等等看男排,1
可4去年也有biaㄟ,1
腦粉不要一直腦 吵死了,1
全大學生打的是UVL啦一日球迷,1
確實這兩場打的比想像近,1
都打得很好阿,1
等等男排應該也是會斷霸了！,1
jay 乖乖唷 ,1
不用那邊捧一踩一,1
日本排球 就很成熟,1
排協是否考慮邀請Bia入籍台灣，為我國爭光,1
是不想看到Bia走🤣,1
六點,1
希望企排19可以看的到高師大的林靖儀,1
😑,1
林靜怡 大專杯才舊傷復發而苡 差點輸球,1
京華可以考慮找大林素子,1
我等一下打天堂W等六點,1
缺了林靜怡的高師 差很多,1
林靖儀超強,1
小编 想问 今天会有颁奖吗,1
沒有以任跟Bia,1
為什麼不是邀請bia,1
<3,1
但高師大畢業 很多要去當老師啊 不一定會繼續打球 如果舊傷太多的話,1
兩個萌萌的,1
好可愛的身高,1
兩邊都辛苦了！！！,1
希望全隊來受訪,1
兩個大美女,1
最後一天了,1
兩個飛撲整場的,1
Bia需要翻譯 很難訪,1
居然是兩個自 好棒好棒,1
我想聽尬的賽後訪問啦,1
太長XD,1
都是體大嗎,1
這個賽後訪問不夠尬,1
打到頭髮都亂了,1
實力真的變平衡了,1
今年終於冠軍啦,1
等等晚上可以去慶功,1
香橙好像一個女演員,1
爬到登頂啦!!!!!,1
整體女排變強，對台灣國際賽是利多,1
可以去吃麵線囉,1
哭了,1
5年寫什麼,1
團隊每一個都很重要,1
眼睛紅紅的,1
台灣對外好像很常挫手,1
有喔 他有去,1
十年計劃,1
5年寫什麼5年寫什麼,1
養成計畫 十年,1
空間,1
今天会议颁奖吗,1
帶領中華隊奪冠！,1
亞運什麼時候啊,1
9月,1
不拚就沒有冠軍啦,1
今年還有亞錦賽,1
亞運：2023年9月23日 週六 – 2023年10月8日,1
台灣跟韓國有拼嗎,1
🤣,1
嘴XD,1
🥰,1
超棒～,1
這訪問XD,1
韓國隊金軟景退役後，去年表現真的．．．,1
挖坑啊,1
呃,1
想挖洞,1
不要挖坑給新人啊,1
詩情真的前途無量,1
嗚呼，挑撥呦,1
直接挖洞🤣,1
不會,1
這問題ＸＤＤ,1
很熟才會開玩笑啦,1
大一還不太會講,1
不會提問,1
好萌好可愛,1
好可愛!!!!,1
勾錐,1
開玩笑的吧🤣,1
哭出來，哭出來，哭出來,1
好可愛,1
人家還是個OO啊,1
好可愛喔,1
超可愛,1
一顆都不落,1
哇噻，這..好好笑,1
對 大一而已 很嫩很年輕 但技術很不錯,1
😂😂😂,1
為什麼一直要挑撥,1
不要一直挖洞拉,1
不會,1
不要挖坑給我跳,1
好了啦==,1
好可愛,1
才大一而已一定更棒,1
我們不會踩坑唷,1
詩情打很好啊 很可愛,1
欺負小可愛啊🤣,1
無可取代,1
平常看不到這個表情，真的好可愛🥰,1
可愛,1
看学姐怎样答,1
會不會問問題,1
被雙L圈粉了啦,1
想搞內鬥是不是,1
好青春啊！！！,1
兩位都好棒,1
不尬 不好笑,1
大一而已,1
想投食~~~太萌了,1
好要扁咀了,1
她,1
對內競爭是很正常的啊,1
廢話好多,1
主要是良性競爭,1
再來就是UVL了,1
巔峰要持續，高峰期,1
頒獎典禮呢？,1
明年有机会要飞去台湾看比赛了,1
辛苦啦下次見,1
對,1
很有智慧,1
期待中華隊的蛻變 ！,1
沒有頒獎典禮嗎？,1
無條件支持邱署長上任,1
今年差距真的不算太大,1
10年計畫一步一腳印,1
之後的六日，沒有排球比賽要安排別的事情了~~,1
邱署長是哪位,1
撑到最后真的太棒了,1
正在說話的那位,1
300%腳筋會斷掉哦,1
還好還有網球可以看,1
希望明年賽制不要再這樣排了,1
台北準備亞俱盃，4月底開打。,1
要準備19年企排,1
企排19我想看高師大的林靖儀,1
請問頒獎會播嗎,1
英語頻道🤣,1
或是什麼時候頒獎呢,1
準備看男排！,1
下週hvl，請到場支持唷,1
還是希望能有明星賽或類似的活動,1
男排,1
昨天已經上萬人了,1
第二局這麼激烈啊！！！,1
好強～～,1
下場…英文教學台…翻譯已開！！,1
現場有說幾點男排開始嗎,1
男排吃女粉 女粉比較死忠,1
太棒了 好高興那麼多人支持排球,1
感覺六點,1
六點吧,1
女排吃男粉多 男粉容易受誘惑 XDD,1
還是六點半？,1
辛苦大家了 感恩 大家都超棒,1
女排香爆,1
為什麼感覺拋下的彩帶沒之前多,1
剛到 應該至少6:15吧,1
來回波太多看的心臟痛,1
開局 先三分…,1
7分差了 還不奔起來,1
小佩 Ace,1
真的，上次的陣式比較發揮到大家的長處,1
恐佈 今天電量滿載…,1
餵球,1
空窗期長 要多點時間找手感了,1
研究所考試,1
吳玲瑾呢?,1
台湾联赛全世界排第几水准,1
有這個機器球技又沒跟上，浪費了！,1
为什么那么少队,1
打seagame一样被压着打,1
第3名洋將,1
很快就睡著了！,1
美箐能进台湾国家队吗 实力来讲,1
每次輸分就要生氣，那不就氣死了,1
現在才第2局啊..怒氣值還沒累積,1
要是第5你看看XD,1
又碰到,1
奇芳so cute,1
剛剛明明有墊到球,1
漂亮,1
👍👍👍,1
阿菲最適合你了！短髮又高送給阿輝,1
打五局的啦,1
來回波,1
直接抓沙內的球,1
夠高又夠重…,1
 幫你問完了,1
😆,1
:elbowcough::elbowcough::elbowcough:,1
😆,1
🤣🤣,1
幽默火雞😂,1
標誌桿是無辜的…,1
😅,1
沙內 Ace,1
她不能歸化啦,1
挖賽挖賽,1
強度非常高,1
重傷,1
我就問劉昱淳為什麼沒入選,1
Good shot,1
老師辛苦了～,1
辛苦了,1
萁蓉呢,1
五局,1
要5局了嗎,1
跟到了,1
…,1
小佩 Ace,1
蓋火鍋大戰,1
送肉,1
笑死,1
= =,1
幹嘛啦,1
笑死,1
庭汝吃肉包,1
感覺兩隊體力都耗盡了,1
來回波到都累了,1
五局五局,1
很喘,1
今天有男排嗎,1
最後一場,1
下面有二場,1
完蛋,1
考研戰士,1
燙頭髮了喔,1
寶媽在嗎？,1
Oh no.....,1
牆,1
tagal matapos,1
中原有停車塲嗎？,1
在校園裏找地方停,1
挖,1
謝靜瑩,1
髮型新潮,1
too late,1
隨便有位置都可以停？之前去巨蛋都沒有位置,1
對,1
6分阿,1
888888,1
888888,1
結束,1
🥰,1
採訪預測時間｡,1
PAki end na po,1
tagaaaaaallllllllllllll,1
上面是在急什麼⋯⋯,1
足球???,1
来了来了！,1
足球???,1
足球,1
李連鑫開扛,1
大玠,1
好啦那你不要看,1
我要看,1
覺得這場會3:0,1
3:0,1
3:2,1
個人不愛討論誰好誰壞 比賽有趣的是過程啊…,1
Oh,1
我知道呀~所以很期待,1
李尼西米怎麼了,1
休養,1
短了,1
沒扣到？,1
退休很久了,1
原來如此,1
上一場的很多肉包好像都沒吃到，有可能是球場燈光問題,1
打的怎樣,1
大概修了2 3年,1
好久沒看他打了,1
可以去看看上一場的紀錄檔,1
好，謝謝,1
靠太正,1
61個人按了,1
多了 10 個人,1
按了:yougotthis:,1
破百了,1
???,1
???,1
？,1
？？？,1
誰,1
笑死 打到攝影師的頭,1
想看嗨咖,1
今天肉包吃不到,1
是要拿下一場 不是一局,1
113!,1
q了,1
113好鬼,1
芭比q了,1
L :)...,1
剛剛聽成131 嚇死,1
131請前進義甲,1
被一波帶走了,1
差一點,1
正常吧,1
全壘打,1
調度好怪,1
0,1
洪熙俊根本上來雷的,1
突然換洪熙鈞幹嘛,1
可愛的攝影師,1
四海遊龍,1
右外野全壘打,1
這場的看點是場邊妹子,1
什麼,1
他被封鎖了？,1
哪一個~~~,1
只是避免開戰吧xd,1
是受傷嗎還是單純被換,1
Jackson 十二月會回來嗎？ 還是本季就不打了,1
危險啊,1
好危險,1
電力滿滿,1
今日早點下班,1
開始預言五局大戰,1
被抓了,1
又要招牌穩定供電連…,1
追平了,1
加個班吧,1
:elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:,1
許文誠真的很穩,1
xdd,1
直落3,1
省電,1
太省電,1
😂,1
打卡下班 大家晚安｡,1
期待賽後訪問,1
我猜有纹誠,1
我也覺得有,1
51%,1
88,1
一天兩場比賽好累🥵,1
是真的吳ㄓㄥˋ楊嗎？,1
應該是假的,1
😆,1
否,1
這個不會亮了,1
👋,1
:elbowcough::elbowcough::elbowcough:,1
:yougotthis:,1
因為大家去買飯了~,1
郭大四了喔？,1
這場的熱度有些不給力！,1
噗 真的,1
????,1
啥鬼 不是沒碰到嗎,1
不是沒有碰到嗎,1
我也在想分數在哪,1
!!!!!,1
？？？,1
分數呢,1
分數欄 害羞了嗎?,1
2:4,1
分數怎麼沒有秀出來？,1
！ 這球打很好欸,1
4:5,1
 請問分數被封存30年嗎,1
😆😆,1
一直被貓臉嚇到,1
5:6,1
郭家銘...,1
阿..,1
這戰術太近了吧,1
6:6,1
6:7,1
6:8,1
@Jun Yue 真的 感覺技術再調整一下會很有球點,1
8:10 ,1
劉昱霖是大一？,1
分数在哪里？,1
9:10 ,1
10平,1
不是聽說很忙…,1
10:11,1
養傷順便約會合理吧,1
11平,1
11平,1
長了,1
13:12,1
為甚麼沒字幕,1
比分故障嗎～,1
13:15,1
14:15,1
權竑呢 喜歡看他嗨😆,1
現在比數是多少,1
14:16,1
15:16,1
15:17,1
不浪費一分一秒都要照妹子,1
比分勒,1
整天都在故障,1
空檔就是真香RRRRR,1
看起來沒,1
到底幾比幾,1
17:18,1
現在多少ㄚ,1
17:18,1
有觸到球，自己看回放,1
@js p @陳彥維 感謝糾正,1
17:19,1
請問局數比是多少,1
17:20,1
18:20,1
對,1
比數怎麼不建了,1
19:20,1
見,1
大一，台中二中畢業,1
19:21,1
康踢打嗨了,1
這場會是5局大戰嗎? 實力太接近了,1
看不到比分,1
腳放椅背 好沒水準 臭,1
20:21,1
沒比分,1
20:22,1
採現?,1
踩線了,1
踩線～,1
==,1
20:23,1
@Heiman 謝謝,1
21:23,1
22:23,1
康踢 GoGo~~,1
怎麼沒分數,1
沒有比數,1
22:24暫,1
編審在哈囉?,1
23:23,1
有分數了,1
23:24,1
終於...,1
加班了,1
沃,1
1:1嘍,1
😂,1
李尼西米到哪一隊啊？,1
休養中,1
顏值火力,1
+1,1
要發過沒,1
卡位…,1
好快,1
全壘打了😂,1
球飛超高,1
很慘⋯,1
終於,1
吱吱李仙仙 想被他撞?,1
一球一分了,1
吱吱李仙仙 啪啪啪,1
夠點,1
權竑！,1
等等直接老三打士氣,1
想被他球打到,1
這樣也可以...,1
有哪個排球元比較壯嗎 都好瘦,1
溫奕凱,1
黃雋超壯的,1
沒有壯的，只有體脂高跟體脂低的,1
很多現場看都是線條漂亮啦,1
這球漂亮,1
好快,1
這接的好欸,1
哇！！！！！,1
👏👏👏,1
77,1
好好笑,1
好奇問一下 為什麼熙鈞不上場了？,1
休養,1
受傷,1
請問只有我不知道葉教授是誰嗎 （woo~ya教授🎶,1
了解 謝謝,1
而且很打欸,1
第一場好像拿24還是26分,1
@Heiman 感謝解答！,1
江天祐在全運會打看得出還有實力,1
會有15年的影片可以看嗎😂,1
運動還是覺得經驗很吃,1
2分差嘍！！,1
哇,1
休六年的那個?,1
97公里…,1
要加班了嗎?,1
暈XD,1
暈,1
暈,1
翻盤了,1
那女生是誰 美女XD,1
哇,1
想偷來欸,1
挖屋 這真的是關鍵,1
是魔法吧,1
石靜,1
女攝影師?,1
兩邊警告嗎？,1
？？,1
什麼!!!?,1
???,1
？？？,1
？？？！？？？,1
？？？,1
???,1
????,1
什麼啊?????,1
？？？,1
！,1
怎麼了！！,1
？,1
？？,1
ｗｈｙ,1
??????????????,1
???,1
==？,1
？,1
"不會吧 天啊~~~!!!@@""",1
翻轉再翻轉,1
？？？,1
WHY,1
到底？,1
哭...,1
?,1
為什麼？！,1
是可以這樣的嗎,1
？,1
你要說明阿???,1
為某,1
劇本好難導演我看不懂,1
先摸才碰為啥不算？？？？,1
先打桿才碰手出去?,1
加班,1
我現在不關心勝負 我只想看剛剛nikon 的女攝影師,1
先碰到才去碰標桿吧!?,1
有人有解嗎,1
回香港拉,1
太扯了吧,1
女攝影師這兩天都在球場 下次記得進場 😆 ,1
球擋住小拇指怎麼看,1
一裁才是重點,1
先碰到標竿才碰到手指阿,1
覺得是先碰竿才削到手指？,1
加班了,1
那球太扯了,1
排球簡茂安是不是 別買太多啊,1
我也覺得是先碰竿才削到手指..?,1
什麼狀況,1
一裁也熱血想加班…,1
嗚嗚嗚嗚嗚超棒😭,1
有誰認識剛剛的攝影師XD,1
不用在國外 明天靠盃排球一定兩三篇,1
一裁最大沒辦法,1
碰標竿就沒了 後續不用看了,1
回放看明明就是小拇指先碰到....,1
她兩天都在球場 拍整天 被拍到幾次了 下次請去球場 😆 ,1
啊他看了就覺得先碰標竿再碰手指,1
一裁是蘇貞昌吧,1
周天成也沒辦法,1
攝影師是石靜~拍企排很久了,1
郭家銘是最壯的,1
一裁是誰？出來面對,1
０．２５　看　真的很近欸,1
0.25看應該是先碰到標竿,1
看起來是先碰標竿,1
好了啦別秀下限了,1
站在一裁背後看真的先打到標竿 很明顯,1
真的這服這些熱情球迷…,1
🈶恐龍法官想不到排球場上也有恐龍主審,1
確實,1
先碰到標誌竿沒錯,1
現在是怎樣 我剛剛沒跟到,1
有問題的請用0.25去看,1
確實是先碰標竿,1
麥剎 郭家銘最壯,1
企排售票是現場的嗎,1
企排門票可找拓元售票,1
如果是先打標誌桿就死球囉　　不用爭．．,1
標誌桿**,1
嗨有人可以幫我解答嗎 企排售票是現場的嗎,1
是,1
@Heiman 謝謝xddd,1
謝謝,1
雙邊都士氣滿滿,1
:goodvibes::goodvibes:,1
拓元售票，現場也有販售,1
兩邊都火力全開了,1
謝謝!!,1
例行賽現場買就好 不會做滿,1
來來來 集中賽事 打氣打起來！,1
這個賽季大家都有進步~~~五局大戰很多!!!,1
Ace ,1
球急降真的很難接！,1
水,1
下雨了嗎,1
穩發,1
:elbowcough:３,1
來個首勝吧!!!,1
野生最強欄中,1
哪隊還沒開？,1
為什麼CONTI都喜歡左撇子阿,1
啊...,1
左手吃香啊,1
對,1
是,1
個人在場上很討厭遇到左撇子　．．,1
左手優勢比較多一點 打點和位置選擇都比右手多！,1
🦅‼,1
國北 左手軍團,1
:goodvibes:,1
突擊,1
大家快補按一下,1
92了 ,1
這場球賽看了好值得,1
2.5後攻~~速度真快！,1
現場的今天票花的值了,1
