text,球員,教練,裁判,戰術,球隊
小高航空～,1,0,0,0,0
小高日常又崩又順風,1,0,0,0,0
詹閔翰傻眼,1,0,0,0,0
阿良今天怎麼沒上🥺,1,0,0,0,0
詹的表情太好笑了吧,1,0,0,0,0
108 發球,0,0,0,1,0
yes in Taipei,0,0,0,1,0
阿良腳不舒服,1,0,0,0,0
嬸嬸被欺負🥹,1,0,0,0,0
小高又開始了,1,0,0,0,0
阿甘哈哈哈哈哈哈哈,1,0,0,0,0
宗軒啊～,1,0,0,0,0
宗軒拚了,1,0,0,0,0
宗軒今天有認真跳欸,1,0,0,0,0
宗軒想起了他的主帳,1,0,0,0,0
小高的跳發是雙刃劍,1,0,0,0,0
小高容易上頭,1,0,0,0,0
宗軒想起密碼了,1,0,0,0,0
馬上拍正良:face-blue-smiling:,1,0,0,1,0
嬸好神！,1,0,0,0,0
200長人快攻,0,0,0,1,0
剛進來 想請問一下今天穿西裝的為什麼不是莊教練,1,1,0,0,0
:face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes:,0,0,0,1,0
蔡沛彰這個位子不過不解的話真的沒辦法,1,0,0,0,0
宗軒日常找大帳密碼,1,0,0,0,0
小高好球,1,0,0,0,0
宗軒日常開錯帳號,1,0,0,0,0
主要的是破不了台電的一傳,0,0,0,1,1
發給沛彰迫他快攻,1,0,0,1,0
Yi-Hui Lin ♥ Taipower no. 19,1,0,0,1,1
宜暉！！！,1,0,0,0,0
單吃宗軒耶,1,0,0,0,0
宜暉超人！！,1,0,0,0,0
宜暉日常,1,0,0,0,0
被攔死死,0,0,0,1,0
發球威脅性真的偏低,0,0,0,1,0
阿焦換小胖,1,0,0,0,0
宜暉真的夠鬼,1,0,0,0,0
宗軒好球,1,0,0,0,0
靠宗軒了,1,0,0,0,0
宗軒伺服器穩定點就能封神了！,1,0,0,0,0
雙人倒 靠宗軒,1,0,0,0,0
嬸 ！,1,0,0,0,0
2個接到倒地了:face-blue-smiling:,0,0,0,1,0
佳軒好球🫶🫶🫶🫶🫶,1,0,0,0,0
紋誠也是100%餒,1,0,0,0,0
佳軒拼惹,1,0,0,0,0
佳軒,1,0,0,0,0
佳軒！！,1,0,0,0,0
學長!!!!!!!!!1,1,0,0,0,0
自由之光,0,0,0,1,0
佳軒帥,1,0,0,0,0
佳軒真的好猛🤯,1,0,0,0,0
佳軒六邊形戰神！！,1,0,0,0,0
好平的91公里發球,0,0,0,1,0
太陽神學一下人家的防守吧,0,0,0,1,1
⚡💪🏐☀💪,0,0,0,0,1
"Yi Hui Lin rarely smiles, but when he does so HANDSOME 🥰",0,0,0,1,0
真的不懂為啥不換昭銘,1,0,0,0,0
看到昭銘沒上，真的希望太陽神輸的徹底一點⋯,1,0,0,0,1
太陽神應該是沒練發球這個課題吧,0,0,0,1,1
頂級防守...,0,0,0,1,0
攔阿甘！,1,0,0,1,0
一傳破壞的好！,0,0,0,1,0
ming被冰是因為教練的調度系館？,0,1,0,1,0
小甘要動動腦阿！,1,0,0,0,0
阿甘不要鬧XD,1,0,0,0,0
甘大力,1,0,0,0,0
不甘示弱,1,0,0,0,0
阿甘麥ㄢㄋㄞ,1,0,0,0,0
小高或阿焦居多,1,0,0,0,0
一直換攔中幹嘛 根本不是問題所在,0,0,0,1,0
不可能換小高的,1,0,0,0,0
阿甘不要鬧餒,1,0,0,0,0
舉到他得分為止嗎 XD,0,0,0,1,0
阿甘加油啊,1,0,0,0,0
:face-blue-smiling:,0,0,0,1,0
甘草芭樂了,1,0,0,0,0
曾茂聰請準備,1,0,0,0,0
甘阿餒～,1,0,0,0,0
平手!,0,0,0,1,0
阿甘寒冬送暖XD,1,0,0,0,0
昭銘是連霸第一屆的主力、隊長、MVP⋯,1,0,0,0,0
甘真迷之搞笑哈哈哈哈哈,1,0,0,0,0
小高讓阿甘想起了台師大當年練球的記憶,1,0,0,0,0
阿甘加油,1,0,0,0,0
小高失誤率很高的時候 還是不會換昭銘 真的看不懂,1,0,0,1,0
你太陽神一定要拚快,0,0,0,0,1
教練不喜歡MING嗎,0,1,0,1,0
甘哥哥不要失控🥹,1,0,0,0,0
小高今年失誤率真的很高,1,0,0,1,0
高有時候被touch轉換成進攻被得分率也高到靠北吧,0,0,0,1,0
主力得分點 就等於 超跑換卡拉下去 就不用打了,1,0,0,1,1
旻翰啊～,1,0,0,0,0
詹的豹紋來了哈哈哈哈,1,0,0,0,0
Yi-Hui Lin ♥ Taipower no. 19,1,0,0,1,1
有賽後記者會的話一定要問太陽神的教練為甚麼不用昭明阿 XDD,0,1,0,0,1
太陽神中間快攻有點少🤏,0,0,0,1,1
太陽神不是還有一個舉對嗎,0,0,0,1,1
宜暉送溫暖,1,0,0,0,0
麻煩主播大哥待會問問看了,0,0,1,0,0
詹 好球！！,1,0,0,0,0
太陽神重新磨合舉球員磨了一整年吧,1,0,0,1,1
主播應該不會問這個吧 XD,0,0,1,0,0
黃正良今天沒上嗎 怎麼是阿甘,1,0,0,0,0
阿焦不行,1,0,0,0,0
阿良感冒😷,1,0,0,0,0
黃正良感冒 前面有提到,1,0,0,0,0
球給宗軒,1,0,0,0,0
⚡💪🏐☀💪,0,0,0,0,1
恩得現在會跑大砲或快攻 畢竟back很強,0,0,0,1,0
重點是 太陽神要贏才有訪問啊 😆,0,0,0,0,1
黃正良今天不舒服,1,0,0,0,0
太陽神要贏了,0,0,0,0,1
MIN!!,0,0,0,1,0
幹 Ming,0,0,0,1,0
Ming!,0,0,0,1,0
ming!,0,0,0,1,0
教練不用，還需要問嗎?,0,1,0,0,0
恩得登陸舉對,0,0,0,1,0
主播大哥不用問了XD,0,0,1,0,0
MING,0,0,0,1,0
退冰了:face-pink-tears::face-pink-tears::face-pink-tears:,0,0,0,1,0
太陽神加油,0,0,0,0,1
要是沒受傷，就是心中有更好的選手,1,0,0,0,0
陳恩德也是舉對喔！！,0,0,0,1,0
恩得是舉對！,0,0,0,1,0
昭銘加油,1,0,0,0,0
恩得企聯登錄舉對,0,0,0,1,0
水啦太陽神,0,0,0,0,1
冷凍食品加熱ing,0,0,0,1,0
這不是ming得分,0,0,0,1,0
佳軒啊！😭,1,0,0,0,0
我剛發現小高阿良阿甘宗軒佳軒瑋倫老師都是台師大畢業的球員XD,1,0,0,0,0
MING教阿焦怎麼打大砲,1,0,0,1,0
台電加油！！！,0,0,0,0,1
恩得攔！,0,0,0,1,0
陳恩得真的是攔網MVP,1,0,0,1,0
昭銘上來直接順風,1,0,0,0,0
Ming 上就領先 (亂掰,0,0,0,1,0
恩得之前打過快攻～,0,0,0,1,0
詹 好球！！,1,0,0,0,0
果然還是要昭銘（？,1,0,0,0,0
在小高前面,1,0,0,0,0
🌞加油😭😭,0,0,0,0,1
一直失誤餒,0,0,0,1,0
昭銘上場 領先2分,1,0,0,0,0
阿甘送溫暖哈哈哈哈哈哈,1,0,0,0,0
Ming加油,0,0,0,1,0
昭銘做事了,1,0,0,0,0
Ming!,0,0,0,1,0
單人攔！,0,0,0,1,0
ming這直接開微波了吧,0,0,0,1,0
果然是昭銘🥹！！,1,0,0,0,0
Ming 罩,0,0,0,1,0
Ming單摳！,0,0,0,1,0
還是得靠阿甘,1,0,0,0,0
昭銘被冰是之前例行賽被連莊打爆的那段時間 有場比賽很沒有在狀態然後被放下去一陣子吧,1,0,0,0,1
昭銘 才是關鍵,1,0,0,0,0
MING到底是誰??,0,0,0,1,0
Ming7777 果然是打贏台電的男人,0,0,0,1,1
昭銘水啊,1,0,0,0,0
昭銘神盾！,1,0,0,0,0
Ming - 急凍奇俠 😆,0,0,0,1,0
小高加油,1,0,0,0,0
阿甘不要浪費你的身高QQ,1,0,0,0,0
昭銘我愛你,1,0,0,0,0
ming = 昭明 阿,0,0,0,1,0
陳昭銘啊,1,0,0,0,0
太陽神加油！,0,0,0,0,1
他當年也是HVL MVP啊,1,0,0,0,0
昭銘 冷凍食品超人,1,0,0,0,0
阿甘加油啊🥲,1,0,0,0,0
昭銘好球,1,0,0,0,0
黃正良?,1,0,0,0,0
連莊今天輸了還有要打什麼比賽嗎,1,0,0,0,1
昭銘 第二局靠你了,1,0,0,0,0
台電加油⚡⚡⚡,0,0,0,0,1
阿甘送溫暖,1,0,0,0,0
宜暉🫶🫶,1,0,0,0,0
黃正良感冒了,1,0,0,0,0
阿良感冒沒上,1,0,0,0,0
宜暉讚,1,0,0,0,0
台電快攻！,0,0,0,1,1
台電不換舉對？,0,0,0,1,1
還是要靠宜暉,1,0,0,0,0
宜暉超人,1,0,0,0,0
昭銘 再打贏一次斷電好不好,1,0,0,0,1
連莊明天對太陽神,1,0,0,0,1
ming再觀望一下吧 希望他後排不要成為防守漏洞,0,0,0,1,0
Ming!!!!,0,0,0,1,0
宜暉真超人🥺,1,0,0,0,0
昭銘出手真的是我看過數一數二快的...,1,0,0,0,0
？換人？,0,0,0,1,0
昭銘QQ,1,0,0,0,0
得分完下去了,0,0,0,1,0
昭銘QQ,1,0,0,0,0
小高好球,1,0,0,0,0
昭銘是當年國青隊隊長、拿到MVP、isf世界冠軍，開啟了連霸之路⋯,1,0,0,0,0
昭銘上場 太陽神上線囉,1,0,0,0,1
換來防守的 昭明前排高度比較高 大概吧,0,0,0,1,0
台電要GG了,0,0,0,0,1
請問一下，如果三隊都1勝1敗，那怎麼判定誰晉級？,0,0,1,0,0
教練也知道他防守不夠,0,1,0,1,0
教練我真的不懂...,0,1,0,0,0
in 喔,0,0,0,1,0
佳軒🫶,1,0,0,0,0
佳軒真的好拼😭,1,0,0,0,0
學長好帥,1,0,0,0,0
佳軒各種魚躍龍門,1,0,0,0,0
不管昭銘強不強，他的確是個福星呀⋯,1,0,0,0,0
我以為挑戰界內界外,0,0,1,1,0
Ming 剛上場表現很讚啊 👍,0,0,0,1,0
昭銘接發還行吧,1,0,0,1,0
Ming上場真的順風到不行🥹,0,0,0,1,0
曾經昭銘用自己流血換回一場勝利,1,0,0,0,0
太陽神穩住,0,0,0,0,1
小高加油,1,0,0,0,0
還是小高,1,0,0,0,0
Ming防守比小高好多了吧,1,0,0,1,0
小高拉高打點,1,0,0,0,0
小高火力全開,1,0,0,0,0
阿阿阿！台電加油,0,0,0,0,1
叫昭銘上來就贏了阿,1,0,0,0,0
恩得防守讚哦,0,0,0,1,0
佳軒啊！😭,1,0,0,0,0
小高防守比較好,1,0,0,1,0
Ming的防守算團隊裡面正常許多的了,0,0,0,1,0
太陽神有神將喔,0,0,0,0,1
佳軒日常獨自十項障礙賽！,1,0,0,0,0
太陽神加油,0,0,0,0,1
昭銘上場 帶動第二局贏球,1,0,0,0,0
佳軒的各種障礙賽,1,0,0,0,0
太陽神兩個原本的欄中都下場了,0,0,0,0,1
哇這自由人,0,0,0,1,0
剛剛那個自由,0,0,0,1,0
柏叡⋯,1,0,0,0,0
那個自由離譜,0,0,0,1,0
大星小心啊,1,0,0,0,0
當年昭銘上師大，教練保證讓他先發⋯,1,1,0,0,0
台電都在亂喔,0,0,0,0,1
對啊太陽的自由.,0,0,0,1,0
紋誠啊！心碎了😭,1,0,0,0,0
阿甘 真的扭到,1,0,0,0,0
宜暉送溫暖,1,0,0,0,0
紋誠😭😭😭,1,0,0,0,0
踩到宜暉,1,0,0,0,0
大星no,1,0,0,0,0
佳軒的障礙賽又要增加難度了😭😭😭,1,0,0,0,0
雖然我不是台電迷但拜託趕快康復,0,0,0,0,1
但昭銘去唸台大，就這樣⋯辛苦了四年走不一樣的路⋯,1,0,0,0,0
請問如果太陽神今天贏了 是不是連莊就淘汰了 ?,1,0,0,0,1
台電主攻這個太傷,0,0,0,1,1
紋誠加油,1,0,0,0,0
黃建逢該上了吧,1,0,0,0,0
看來甘下一局要扛大炮了,1,0,0,0,0
踩到宜暉了,1,0,0,0,0
阿太陽神的粉絲在別人受傷的時候還是幫自己歡呼甚麼==,0,0,0,0,1
黃建逢退役了,1,0,0,0,0
紋誠拐到了，看起來真的傷的不輕,1,0,0,0,0
台電恐怕要慘,0,0,0,0,1
沒有許文成的,1,0,0,0,0
甘。。。。。,1,0,0,0,0
今天贏了3分明天太陽神贏一局就可以了,0,0,0,0,1
紋誠ㅠㅠ,1,0,0,0,0
太陽神贏了 連莊就不妙了,1,0,0,0,1
緊急徵召建逢明浚,1,0,0,0,0
踩在宜暉的左腳邊阿,1,0,0,0,0
紋誠😥,1,0,0,0,0
黃建逢也退役了,1,0,0,0,0
有踩到宜暉 半個腳,1,0,0,0,0
把甘拉去打大砲 讓政良上 應該可以撐住這場,1,0,0,0,0
江教練下場吧！,0,1,0,0,0
許紋誠還好嗎,1,0,0,0,0
正良感冒,1,0,0,0,0
阿良今天腳也不舒服吧,1,0,0,0,0
我的紋誠阿,1,0,0,0,0
正良就生病,1,0,0,0,0
扭到真的不甘心,1,0,0,0,0
王前鑌教練也頂一下,0,1,0,0,0
應該是會讓茂聰上吧,1,0,0,0,0
鴻敏該上了吧,1,0,0,0,0
有請江教練,0,1,0,0,0
可能要找甘妹,1,0,0,0,0
江教練是時候上場了！,0,1,0,0,0
茂聰可以,1,0,0,0,0
王前斌在台電,0,0,0,0,1
昨天連莊輸得失分太多 他要爭取直落3,1,0,0,0,1
太陽贏了，明天連莊就危,1,0,0,0,1
Sunny會回來嗎,1,0,0,0,0
沒差還有沛彰,1,0,0,0,0
所以今天太陽神能拿3分明天太陽神只要拿一局就可以了,0,0,0,0,1
太陽神加油加油！棒棒,0,0,0,0,1
嬸 是時候表演真正攻擊的技術了！,1,0,0,1,0
台電和太陽神就進決賽,0,0,0,0,1
嬸打攻擊 宇晨舉,1,0,0,1,0
雖然我是希望太陽神贏，但也希望台電不要有球員受傷,1,0,0,0,1
但台電贏的話 連莊更危險吧...,1,0,0,0,1
嬸 台電最強攻擊,1,0,0,1,1
嬸最強攻擊手,1,0,0,1,0
牛棚熱身,0,1,0,0,0
希望太陽神贏 紋誠也沒事🙏,1,0,0,0,1
小高要把高塔打穿了,1,0,0,0,0
佳軒大砲,1,0,0,0,0
希望紋誠沒事,1,0,0,0,0
那看來就是太陽跟連莊搶第二進級,1,0,0,0,1
你確定那腰不會扭到嗎:face-blue-smiling:,0,0,0,1,0
希望紋誠沒事,1,0,0,0,0
紋誠沒事吧,1,0,0,0,0
佳軒舉隊也可以！,1,0,0,1,0
太陽神或台電冠軍都行，就是不希望連莊冠軍,1,0,0,0,1
第二局真的被甘敗掉,1,0,0,0,0
太陽神粉絲感覺很多🦐妹,0,0,0,0,1
希望紋誠沒事@@,1,0,0,0,0
自由不能舉球,0,0,0,1,0
台電贏 連莊不危險吧 例行太陽沒贏過連莊,1,0,0,0,1
⚡⚡⚡,0,0,0,0,1
佳軒之前明星賽有打大砲過,1,0,0,0,0
呂姜耀強該上了吧,1,0,0,0,0
阿甘抗大炮了,1,0,0,0,0
國軍台電這個家不能沒有你！,0,0,0,0,1
呂姜耀強退休了,1,0,0,0,0
呂姜耀凱還在打,1,0,0,0,0
茂聰🫶,1,0,0,0,0
他在連莊,1,0,0,0,1
連莊,1,0,0,0,1
曾和甘同時上 防守降一個層次,1,0,0,1,0
太陽神不要亂就好,0,0,0,0,1
這個重播看的好害怕，紋誠真的外翻，腳踝處會腫一大塊，真的很痛，我有這樣受傷的經驗,1,0,0,0,0
國軍online 收假的力量,0,0,0,1,0
阿甘：有大砲可以打了,1,0,0,0,0
阿甘好球！,1,0,0,0,0
曾茂聰一直都是火力代表，防守是什麼🤣🤣,1,0,0,1,0
沒有許紋誠 台電也能贏 看看太陽神的狀況XD,1,0,0,0,1
阿甘重炮～,1,0,0,0,0
阿甘還是大炮比較順,1,0,0,0,0
太陽神加油啊,0,0,0,0,1
太陽神？,0,0,0,0,1
熟悉的阿甘四號,1,0,0,0,0
阿甘炮打比較好,1,0,0,0,0
沒人出手 甘出手,1,0,0,0,0
希望紋誠沒事🥺🥺,1,0,0,0,0
看來台電沒有紋誠還是屌虐,1,0,0,0,1
不過要他們同時在後排防守就難為阿甘了,1,0,0,1,0
甘還是打主攻順,1,0,0,1,0
不甘心,1,0,0,0,0
攔國軍！,0,0,0,1,0
太陽神這幾球火力不夠,0,0,0,0,1
看來宇晨扛舉球 嬸嬸扛攻擊,1,0,0,1,0
裁判趕快跑ＸＤ,0,0,1,0,0
宜暉！！！,1,0,0,0,0
相反囉 紋誠應該是內翻才對,1,0,0,0,0
宜暉真的一球一分,1,0,0,0,0
江教練該下場了！,0,1,0,0,0
甘林拿,1,0,0,0,0
宜暉加油💪💪⚡⚡😍,1,0,0,0,1
甘哥 先不要揪甘心,1,0,0,0,0
台電扛住啊⚡⚡⚡,0,0,0,0,1
小高噴射機了,1,0,0,0,0
小高好球,1,0,0,0,0
Taipower no.19❤❤❤我要學外國人示愛,0,0,0,0,1
小高是人嗎,1,0,0,0,0
詹 好球！,1,0,0,0,0
詹旻翰臉好臭哈哈哈哈,1,0,0,0,0
閔翰的球場臉真的兇,1,0,0,0,0
小翰翰,1,0,0,0,0
小高搖頭唷,1,0,0,0,0
甘妹妹,1,0,0,0,0
十分兇翰,1,0,0,0,0
怎麼還挑戰,0,0,1,0,0
哈哈哈哈哈這個挑戰畫面很好笑,0,0,1,0,0
太陽神撿到,0,0,0,0,1
:face-blue-smiling::face-blue-smiling::face-blue-smiling:,0,0,0,1,0
但其實每年高中新進那麼多球員，現在還能在企排佔一席，每位都已經是頂尖高手了⋯,1,0,0,0,0
台電沒抗議 有啦,0,0,1,0,1
Zoom in~ zoom out,0,0,0,1,0
可慧如果哥哥沒打好帶回家修理,1,0,0,0,0
裁判組比球員兇,1,0,1,0,0
宗軒ACE,1,0,0,1,0
宗軒很穩定耶,1,0,0,0,0
所以阿甘在後排追發他就是漏洞了,1,0,0,1,0
宗軒帥翻❤❤❤❤,1,0,0,0,0
宗軒😍😍😍,1,0,0,0,0
台電沒抗議應該球員心裡有數吧,1,0,1,0,1
宗軒猛,1,0,0,0,0
宗軒太鬼了～,1,0,0,0,0
宗軒我的超人,1,0,0,0,0
宗軒帥翻❤❤❤❤,1,0,0,0,0
台電是不是想把連莊搓掉阿,1,0,0,0,1
太陽神這個人很穩耶,0,0,0,0,1
宗軒😍😍,1,0,0,0,0
台電現在的防守不行了🥲,0,0,0,1,1
宗軒在師大就很強了,1,0,0,0,0
有昨天布萊恩的味道,1,0,0,0,0
當拜維加挑戰再打ㄟ,0,0,1,0,0
還是後排阿甘換自由,1,0,0,1,0
台電少了紋誠的跳發很傷啊,1,0,0,0,1
甘可以下去休息了,1,0,0,0,0
☀☀☀,0,0,0,0,1
詹很難保護阿甘的,1,0,0,0,0
台電在講話的教練是誰啊,0,1,0,0,1
紋誠啊！😭,1,0,0,0,0
阿甘不能下去啦 沒人了,1,0,0,0,0
追擊阿甘 gogogo,1,0,0,0,0
⚡💪🏐☀💪,0,0,0,0,1
甘的防守及攻擊落差太大了,1,0,0,1,0
男排有小高 女排有書荷 兩個人滯空力很強😂,1,0,0,0,0
宗軒國際賽之王的名號是打出來的,1,0,0,0,0
可以這樣挑戰回放這麼多次？,0,0,1,0,0
感覺許紋誠受傷 好傷,1,0,0,0,0
阿良跟紋誠 真的好傷😭,1,0,0,0,0
台電的教練長得好像老化的爆哥,0,1,0,0,1
把握他們兩個在後排的漏洞,0,0,0,1,0
太陽神抓到機會,0,0,0,0,1
宗軒救分,1,0,0,1,0
許文成啥時受傷的,1,0,0,0,0
佳軒接發還是香啊,1,0,0,1,0
宗軒帥翻❤❤❤❤,1,0,0,0,0
宗軒登入,1,0,0,0,0
太陽神怎麼了,0,0,0,0,1
宗軒拿回帳號了,1,0,0,0,0
小翰翰!!,1,0,0,0,0
黃金左手宗軒來了,1,0,0,0,0
沛彰嗷嗷,1,0,0,0,0
台電加油～,0,0,0,0,1
沛彰攔中,1,0,0,1,0
沛高最近發球很慘餒,0,0,0,1,0
如果太陽神贏了感覺連莊很危險誒,1,0,0,0,1
太陽神有回神了,0,0,0,0,1
宇晨🫶,1,0,0,0,0
紋誠還好嗎？,1,0,0,0,0
挑戰,0,0,1,0,0
球先落地吧,0,0,0,1,0
平常很喜歡看台電輸，今天例外，台電必須嬴,0,0,0,0,1
紋誠包起來,1,0,0,0,0
佳軒接的好！,1,0,0,0,0
主播老師～ 待會可以幫我問偉程老師的衣服尺寸嗎,0,0,1,0,0
台電贏了連莊會比較好打嗎,1,0,0,0,1
太陽神加油 阿娜答加油,0,0,0,0,1
⚡💪🏐☀💪,0,0,0,0,1
當宗軒開機 隊友就會當機,1,0,0,0,0
Ming要上了嗎,0,0,0,1,0
宇晨還是差太多,1,0,0,0,0
台電兄弟們 你們不是瓜哥不用送幸福啊啊啊,0,0,0,0,1
所以台產已經沒賽程了啊？,0,0,0,0,1
嬸退了台電舉球斷層了🥲,1,0,0,1,1
:face-blue-smiling::face-blue-smiling::face-blue-smiling:,0,0,0,1,0
還要問紋誠沒事嗎,1,0,0,0,0
剛來 請問Ming有上場了嗎？,0,0,0,1,0
阿甘在後排了太陽神機會又來了,1,0,0,1,1
ming剛上了,0,0,0,1,0
宜暉好球！,1,0,0,0,0
宜暉是超人！,1,0,0,0,0
想買不會自己去問球員嗎?,1,0,0,0,0
Ming 第2局有上場,0,0,0,1,0
宗軒帥翻❤❤❤❤,1,0,0,0,0
Ming第二局有上 表現很好ㄛ但被換下去🥲,0,0,0,1,0
Ming 有上過 第2局,0,0,0,1,0
宗軒猛,1,0,0,0,0
要堅持追發阿甘,1,0,0,0,0
台電大傷,0,0,0,0,1
紋誠不哭,1,0,0,0,0
躺在那邊了紋誠,1,0,0,0,0
紋誠感覺真的很嚴重,1,0,0,0,0
嬸退了是指退休嗎😰,1,0,0,0,0
ming!!!!!,0,0,0,1,0
紋誠第二局末扭到！,1,0,0,1,0
🌞🌞🌞,0,0,0,0,1
上ming就是要他的攻擊力,0,0,0,1,0
嬸之後如果退了 還沒退啦,1,0,0,0,0
Ming!!!!!!,0,0,0,1,0
詹 跳出來！！！,1,0,0,0,0
ming!!!,0,0,0,1,0
Ming 要來拉開分差了嗎?,0,0,0,1,0
小翰翰!!!!,1,0,0,0,0
希望大星沒事🥺,1,0,0,0,0
昭銘,1,0,0,0,0
詹旻翰的眼神有殺氣,1,0,0,0,0
台電贏了一局如果輸 連莊贏太陽比局數就落後了吧,1,0,0,0,1
ming,0,0,0,1,0
昭銘 攻守俱佳,1,0,0,0,0
:face-orange-raised-eyebrow:,0,0,0,1,0
給主播和球評,0,0,1,0,0
沛彰好球！,1,0,0,0,0
沛彰小心 不要受傷,1,0,0,0,0
沛彰收下我的膝蓋,1,0,0,0,0
台電已經進冠軍賽了 因為得失局已經是4:1,0,0,0,0,1
球員真的都很好 拍照簽名都不會拒絕,1,0,0,0,0
Ming!!!!!,0,0,0,1,0
Ming！,0,0,0,1,0
Ming爆發力是真不錯,0,0,0,1,0
上廁所都可以遇到球員啊,1,0,0,0,0
在電視重撥上，紋誠有踩到隊友的腳,1,0,0,0,0
昭銘 其實真的球商很好,1,0,0,0,0
Ming🙌,0,0,0,1,0
太陽神加油,0,0,0,0,1
佳軒好球！,1,0,0,0,0
界內,0,0,0,1,0
昭銘好忙啊哈哈哈哈,1,0,0,0,0
佳軒🫶,1,0,0,0,0
自由？,0,0,0,1,0
甘大力砸下去就對了,1,0,0,0,0
救球只服佳軒,1,0,0,1,0
小高加油,1,0,0,0,0
阿甘球衣太濕了吧,1,0,0,0,0
讚喔甘,1,0,0,0,0
好奇如果在救球把攝影機撞壞要賠錢嗎,0,0,0,1,0
宗軒加油,1,0,0,0,0
佳軒日常障礙賽！,1,0,0,0,0
好想看小胖,1,0,0,0,0
阿甘重炮～,1,0,0,0,0
佳軒最佳自由,1,0,0,1,0
希望MING接發再強一點就好了,0,0,0,1,0
台電讓兩隻主力 太陽神再輸就不好看了,1,0,0,0,1
紋誠踩到宜暉的腳造成腳踝內翻,1,0,0,0,0
請問主播 企排的球隊有禁愛令嗎？ 讓選手專心的條款之類的？,1,0,1,0,1
站在選手旁邊，瞬間都變成小矮人了,1,0,0,0,0
小高加油,1,0,0,0,0
小胖上場了,1,0,0,0,0
今天Ming退冰次數有點多喔,0,0,0,1,0
小胖加油,1,0,0,0,0
哪有什麼禁愛令 台灣這麼自由,0,0,0,1,0
宜暉！,1,0,0,0,0
小胖加油,1,0,0,0,0
宜暉是超人！,1,0,0,0,0
可以去現場找主播拍照 😃,0,0,1,0,0
去現場問球員,1,0,0,0,0
大家自由戀愛,0,0,0,1,0
昭銘在冰箱進進出出,1,0,0,0,0
台電男女夫妻了解一下,0,0,0,0,1
佳軒好球！！,1,0,0,0,0
台電少兩個主力。,1,0,0,0,1
佳軒守得好,1,0,0,0,0
佳軒的障礙賽😭,1,0,0,0,0
先拿一局了台電,0,0,0,0,1
李佳軒防守真的好好,1,0,0,1,0
佳軒好強,1,0,0,0,0
阿焦加油,1,0,0,0,0
太陽神加油,0,0,0,0,1
運動選手這麼高賀爾蒙的體質 禁愛令會讓表現下降吧,1,0,0,0,0
李佳軒好扯喔,1,0,0,0,0
最喜歡致平哥搭弘欽 希望可以常常搭🫶🏻,1,0,0,0,0
佳軒台電六邊形戰神,1,0,0,0,1
台電少哪兩個主力吖,1,0,0,0,1
佳軒誰准你能力點點這麼開的🥹,1,0,0,0,0
國軍台電這個家庭不能沒有你！,0,0,0,0,1
正良跟紋誠,1,0,0,0,0
阿良、紋誠,1,0,0,0,0
台電加油！,0,0,0,0,1
小高失誤很高捏,1,0,0,1,0
快到局末 茂聰實力會翻倍,1,0,0,1,0
曾茂聰加油～～～～,1,0,0,0,0
小高又失誤啦,1,0,0,1,0
有台電跟台電,0,0,0,0,1
小高真的,1,0,0,0,0
小高日常,1,0,0,0,0
國軍局末輸出狂戰士！,0,0,0,1,0
沒有進愛令 之前阿甘還在美津濃的時候有跟YOUTUBER米沙交往,1,0,0,0,1
阿甘有跟米沙交往喔,1,0,0,0,0
這個可以挑戰,0,0,1,0,0
不是阿甘吧 是之前去台電那個副位,1,0,0,0,1
台電加油⚡,0,0,0,0,1
你乾脆問主播跟球評有沒有要在一起,0,0,1,0,0
台電加油,0,0,0,0,1
小高有女朋友嗎？,1,0,0,0,0
台電加油～～～～,0,0,0,0,1
教練鷹眼,0,1,1,0,0
這麼甘甘好的嗎,1,0,0,0,0
林宜暉...太帥了,1,0,0,0,0
台電衝啊,0,0,0,0,1
你乾脆問主播跟球評有沒有要在一起,0,0,1,0,0
零死角宜暉,1,0,0,0,0
台電拿下這局 挑戰賽很穩了,0,0,1,0,1
宗軒帥翻❤❤❤❤,1,0,0,0,0
茂聰狂戰士模式,1,0,0,0,0
阿甘真的🤯,1,0,0,0,0
宗軒今日大號有上線欸,1,0,0,0,0
要拐宗軒了,1,0,0,0,0
阿良無奈 0.0,1,0,0,0,0
嬸來了,1,0,0,0,0
總之企排就是沒有禁愛令好嗎 好好看球賽幫球員加油就好,1,0,0,0,0
台電加油,0,0,0,0,1
希望阿良感冒快快好 小星腳也沒事,1,0,0,0,0
教練再次得分',0,1,0,1,0
台電贏的話連莊是不是還有機會,1,0,0,0,1
阿良感冒啦！,1,0,0,0,0
Noooo 😭😭😭 u need to win apollo,0,0,0,1,0
可以來個5🍊嗎謝謝😻,0,0,0,0,1
阿良感冒 疑似腳也不舒服,1,0,0,0,0
太陽神加油💪,0,0,0,0,1
台電這樣穩進集了吧？,0,0,0,0,1
變成太陽神跟連莊拚,1,0,0,0,1
台電教練的心臟好衝擊,0,1,0,0,1
